,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,scaffold_smarts,scaffold_basis,dummy_places,type,name,fragment_smiles,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42a_fold3,rejection_mcmpnn_combi_v42a_fold1,rejection_mcmpnn_combi_v42a_fold2,rejection_mcmpnn_combi_v42a_fold4,rejection_mcmpnn_combi_v42a_fold0,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper
151,151,151,151,151,151,151,GMT-oNF-2,Toluene,C1=C(C2CCCCCCC2)C=CC([P]([Pd][P](C2=CC=C(C3CCCCCCC3)C=C2)(C2=CC=C(C3CCCCCCC3)C=C2)C2=CC=C(C3CCCCCCC3)C=C2)(C2=CC=C(C3CCCCCCC3)C=C2)C2=CC=C(C3CCCCCCC3)C=C2)=C1,C1=C(C2CCCCCCC2)C=CC([P]([Pd][P](C2=CC=C(C3CCCCCCC3)C=C2)(C2=CC=C(C3CCCCCCC3)C=C2)C2=CC=C(C3CCCCCCC3)C=C2)(C2=CC=C(C3CCCCCCC3)C=C2)C2=CC=C(C3CCCCCCC3)C=C2)=C1,0.5,30,25,0.341,CF,[*]c1ccc([P](c2ccc([*])cc2)([Pd][P](c3ccc([*])cc3)(c4ccc([*])cc4)c5ccc([*])cc5)c6ccc([*])cc6)cc1,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,6,metal_catalyst,Pd-complex 1,[*]C1CCCCCCC1,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1292.2039999999995,23.85450000000004,1292.2039999999995,23.85450000000004,0,0,0,0,0,0,1,0,1,0,0.8880892,1.0,1.0,0.9817069,0.9339953,0.9607582800000001,0.9001970106226116,1.0213195493773886
152,152,152,152,152,152,152,GMT-oNF-2,Toluene,CCCCCCC1=CC=C([P]([Pd][P](C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=CC=C(CCCCCC)C=C2)C=C1,CCCCCCC1=CC=C([P]([Pd][P](C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=CC=C(CCCCCC)C=C2)C=C1,0.5,30,25,0.341,CF,[*]c1ccc([P](c2ccc([*])cc2)([Pd][P](c3ccc([*])cc3)(c4ccc([*])cc4)c5ccc([*])cc5)c6ccc([*])cc6)cc1,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,6,metal_catalyst,Pd-complex 1,[*]CCCCCC,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1135.975999999999,19.623899999999992,1135.975999999999,19.623899999999992,0,0,0,0,0,0,1,0,1,0,0.9393995,0.96565163,0.9818749,0.97218204,0.98526,0.9688736139999999,0.9462528493813083,0.9914943786186916
153,153,153,153,153,153,153,GMT-oNF-2,Toluene,C1=NC=CC(C2=CC=C([P]([Pd][P](C3=CC=C(C4=CC=NC=C4)C=C3)(C3=CC=C(C4=CC=NC=C4)C=C3)C3=CC=C(C4=CC=NC=C4)C=C3)(C3=CC=C(C4=CC=NC=C4)C=C3)C3=CC=C(C4=CC=NC=C4)C=C3)C=C2)=C1,C1=NC=CC(C2=CC=C([P]([Pd][P](C3=CC=C(C4=CC=NC=C4)C=C3)(C3=CC=C(C4=CC=NC=C4)C=C3)C3=CC=C(C4=CC=NC=C4)C=C3)(C3=CC=C(C4=CC=NC=C4)C=C3)C3=CC=C(C4=CC=NC=C4)C=C3)C=C2)=C1,0.5,30,25,0.341,CF,[*]c1ccc([P](c2ccc([*])cc2)([Pd][P](c3ccc([*])cc3)(c4ccc([*])cc4)c5ccc([*])cc5)c6ccc([*])cc6)cc1,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,6,metal_catalyst,Pd-complex 1,[*]c1ccncc1,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1093.52,13.25909999999998,1093.52,13.25909999999998,0,0,0,0,0,0,1,0,1,0,0.9022833,0.9434258,1.0,0.96739197,0.94627756,0.9518757260000001,0.9074575978412714,0.9962938541587288
154,154,154,154,154,154,154,GMT-oNF-2,Toluene,C1=C(N2CCCCC2)C=CC([P]([Pd][P](C2=CC=C(N3CCCCC3)C=C2)(C2=CC=C(N3CCCCC3)C=C2)C2=CC=C(N3CCCCC3)C=C2)(C2=CC=C(N3CCCCC3)C=C2)C2=CC=C(N3CCCCC3)C=C2)=C1,C1=C(N2CCCCC2)C=CC([P]([Pd][P](C2=CC=C(N3CCCCC3)C=C2)(C2=CC=C(N3CCCCC3)C=C2)C2=CC=C(N3CCCCC3)C=C2)(C2=CC=C(N3CCCCC3)C=C2)C2=CC=C(N3CCCCC3)C=C2)=C1,0.5,30,25,0.341,CF,[*]c1ccc([P](c2ccc([*])cc2)([Pd][P](c3ccc([*])cc3)(c4ccc([*])cc4)c5ccc([*])cc5)c6ccc([*])cc6)cc1,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,6,metal_catalyst,Pd-complex 1,[*]N1CCCCC1,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1129.8079999999993,12.82889999999998,1129.8079999999993,12.82889999999998,0,0,0,0,0,0,1,0,1,0,0.85427904,0.9330411,1.0,0.95010775,0.8876991,0.925025398,0.8550257531583476,0.9950250428416525
155,155,155,155,155,155,155,GMT-oNF-2,Toluene,OC1=CC=C([P]([Pd][P](C2=CC=C(O)C=C2)(C2=CC=C(O)C=C2)C2=CC=C(O)C=C2)(C2=CC=C(O)C=C2)C2=CC=C(O)C=C2)C=C1,OC1=CC=C([P]([Pd][P](C2=CC=C(O)C=C2)(C2=CC=C(O)C=C2)C2=CC=C(O)C=C2)(C2=CC=C(O)C=C2)C2=CC=C(O)C=C2)C=C1,0.5,30,25,0.341,CF,[*]c1ccc([P](c2ccc([*])cc2)([Pd][P](c3ccc([*])cc3)(c4ccc([*])cc4)c5ccc([*])cc5)c6ccc([*])cc6)cc1,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,6,metal_catalyst,Pd-complex 1,[*]O,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,726.9980000000003,5.120700000000007,726.9980000000003,5.120700000000007,0,0,0,0,0,0,1,0,1,0,0.8142873,0.40262932,0.87032866,0.92020094,0.7676478,0.755018804,0.5002263748477245,1.0098112331522755
156,156,156,156,156,156,156,GMT-oNF-2,Toluene,NC1=CC=C([P]([Pd][P](C2=CC=C(N)C=C2)(C2=CC=C(N)C=C2)C2=CC=C(N)C=C2)(C2=CC=C(N)C=C2)C2=CC=C(N)C=C2)C=C1,NC1=CC=C([P]([Pd][P](C2=CC=C(N)C=C2)(C2=CC=C(N)C=C2)C2=CC=C(N)C=C2)(C2=CC=C(N)C=C2)C2=CC=C(N)C=C2)C=C1,0.5,30,25,0.341,CF,[*]c1ccc([P](c2ccc([*])cc2)([Pd][P](c3ccc([*])cc3)(c4ccc([*])cc4)c5ccc([*])cc5)c6ccc([*])cc6)cc1,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,6,metal_catalyst,Pd-complex 1,[*]N,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,721.094,4.380300000000002,721.094,4.380300000000002,0,0,0,0,0,0,1,0,1,0,0.7162184,0.7102537,0.8964231,0.92153764,0.86129034,0.821144636,0.6959525208455208,0.9463367511544791
157,157,157,157,157,157,157,GMT-oNF-2,Toluene,C1=C(C23CC4CC(CC(C4)C2)C3)C=CC([P]([Pd][P](C2=CC=C(C34CC5CC(CC(C5)C3)C4)C=C2)(C2=CC=C(C34CC5CC(CC(C5)C3)C4)C=C2)C2=CC=C(C34CC5CC(CC(C5)C3)C4)C=C2)(C2=CC=C(C34CC5CC(CC(C5)C3)C4)C=C2)C2=CC=C(C34CC5CC(CC(C5)C3)C4)C=C2)=C1,C1=C(C23CC4CC(CC(C4)C2)C3)C=CC([P]([Pd][P](C2=CC=C(C34CC5CC(CC(C5)C3)C4)C=C2)(C2=CC=C(C34CC5CC(CC(C5)C3)C4)C=C2)C2=CC=C(C34CC5CC(CC(C5)C3)C4)C=C2)(C2=CC=C(C34CC5CC(CC(C5)C3)C4)C=C2)C2=CC=C(C34CC5CC(CC(C5)C3)C4)C=C2)=C1,0.5,30,25,0.341,CF,[*]c1ccc([P](c2ccc([*])cc2)([Pd][P](c3ccc([*])cc3)(c4ccc([*])cc4)c5ccc([*])cc5)c6ccc([*])cc6)cc1,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,6,metal_catalyst,Pd-complex 1,[*]C12CC3CC(CC(C2)C3)C1,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1436.3359999999996,21.69390000000001,1436.3359999999996,21.69390000000001,0,0,0,0,0,0,1,0,1,0,0.8540478,1.0,1.0,0.9766994,0.94006914,0.9541632680000001,0.8783006444624555,1.0300258915375446
158,158,158,158,158,158,158,GMT-oNF-2,Toluene,C1=C(C2CCCCCCCCC2)C=CC([P]([Pd][P](C2=CC=C(C3CCCCCCCCC3)C=C2)(C2=CC=C(C3CCCCCCCCC3)C=C2)C2=CC=C(C3CCCCCCCCC3)C=C2)(C2=CC=C(C3CCCCCCCCC3)C=C2)C2=CC=C(C3CCCCCCCCC3)C=C2)=C1,C1=C(C2CCCCCCCCC2)C=CC([P]([Pd][P](C2=CC=C(C3CCCCCCCCC3)C=C2)(C2=CC=C(C3CCCCCCCCC3)C=C2)C2=CC=C(C3CCCCCCCCC3)C=C2)(C2=CC=C(C3CCCCCCCCC3)C=C2)C2=CC=C(C3CCCCCCCCC3)C=C2)=C1,0.5,30,25,0.341,CF,[*]c1ccc([P](c2ccc([*])cc2)([Pd][P](c3ccc([*])cc3)(c4ccc([*])cc4)c5ccc([*])cc5)c6ccc([*])cc6)cc1,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,6,metal_catalyst,Pd-complex 1,[*]C1CCCCCCCCC1,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1460.527999999999,28.53570000000008,1460.527999999999,28.53570000000008,0,0,0,0,0,0,1,0,1,0,0.9079521,1.0,1.0,0.9913261,0.94088745,0.96803313,0.9163399939160093,1.0197262660839908
159,159,159,159,159,159,159,GMT-oNF-2,Toluene,CCCCCCCCCCC1=CC=C([P]([Pd][P](C2=CC=C(CCCCCCCCCC)C=C2)(C2=CC=C(CCCCCCCCCC)C=C2)C2=CC=C(CCCCCCCCCC)C=C2)(C2=CC=C(CCCCCCCCCC)C=C2)C2=CC=C(CCCCCCCCCC)C=C2)C=C1,CCCCCCCCCCC1=CC=C([P]([Pd][P](C2=CC=C(CCCCCCCCCC)C=C2)(C2=CC=C(CCCCCCCCCC)C=C2)C2=CC=C(CCCCCCCCCC)C=C2)(C2=CC=C(CCCCCCCCCC)C=C2)C2=CC=C(CCCCCCCCCC)C=C2)C=C1,0.5,30,25,0.341,CF,[*]c1ccc([P](c2ccc([*])cc2)([Pd][P](c3ccc([*])cc3)(c4ccc([*])cc4)c5ccc([*])cc5)c6ccc([*])cc6)cc1,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,6,metal_catalyst,Pd-complex 1,[*]CCCCCCCCCC,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1472.6239999999991,28.98630000000008,1472.6239999999991,28.98630000000008,0,0,0,0,0,0,1,0,1,0,0.9465739,1.0,1.0,0.9914499,1.0,0.98760476,0.9587561559475175,1.0164533640524824
160,160,160,160,160,160,160,GMT-oNF-2,Toluene,COC1=CC=C2C(=C1)C1(CC2(C)C)CC(C)(C)C2=C1C=C(OC1=CC=C([P]([Pd][P](C3=CC=C(OC4=CC5=C(C=C4)C(C)(C)CC54CC(C)(C)C5=CC=C(OC)C=C54)C=C3)(C3=CC=C(OC4=CC5=C(C=C4)C(C)(C)CC54CC(C)(C)C5=CC=C(OC)C=C54)C=C3)C3=CC=C(OC4=CC5=C(C=C4)C(C)(C)CC54CC(C)(C)C5=CC=C(OC)C=C54)C=C3)(C3=CC=C(OC4=CC5=C(C=C4)C(C)(C)CC54CC(C)(C)C5=CC=C(OC)C=C54)C=C3)C3=CC=C(OC4=CC5=C(C=C4)C(C)(C)CC54CC(C)(C)C5=CC=C(OC)C=C54)C=C3)C=C1)C=C2,COC1=CC=C2C(=C1)C1(CC2(C)C)CC(C)(C)C2=C1C=C(OC1=CC=C([P]([Pd][P](C3=CC=C(OC4=CC5=C(C=C4)C(C)(C)CC54CC(C)(C)C5=CC=C(OC)C=C54)C=C3)(C3=CC=C(OC4=CC5=C(C=C4)C(C)(C)CC54CC(C)(C)C5=CC=C(OC)C=C54)C=C3)C3=CC=C(OC4=CC5=C(C=C4)C(C)(C)CC54CC(C)(C)C5=CC=C(OC)C=C54)C=C3)(C3=CC=C(OC4=CC5=C(C=C4)C(C)(C)CC54CC(C)(C)C5=CC=C(OC)C=C54)C=C3)C3=CC=C(OC4=CC5=C(C=C4)C(C)(C)CC54CC(C)(C)C5=CC=C(OC)C=C54)C=C3)C=C1)C=C2,0.5,30,25,0.341,CF,[*]c1ccc([P](c2ccc([*])cc2)([Pd][P](c3ccc([*])cc3)(c4ccc([*])cc4)c5ccc([*])cc5)c6ccc([*])cc6)cc1,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,6,metal_catalyst,Pd-complex 1,CC1(C)CC2(CC(C)(C)C3=C2C=C(O[*])C=C3)C4=CC(OC)=CC=C41,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,2553.595999999992,39.58469999999996,2553.595999999992,39.58469999999996,0,0,0,0,0,0,1,0,1,0,0.94766515,1.0,1.0,1.0,1.0,0.9895330299999999,0.9604720623772477,1.018593997622752
161,161,161,161,161,161,161,GMT-oNF-2,Toluene,C1=C(C2CCC3(CCCC3)CC2)C=CC([P]([Pd][P](C2=CC=C(C3CCC4(CCCC4)CC3)C=C2)(C2=CC=C(C3CCC4(CCCC4)CC3)C=C2)C2=CC=C(C3CCC4(CCCC4)CC3)C=C2)(C2=CC=C(C3CCC4(CCCC4)CC3)C=C2)C2=CC=C(C3CCC4(CCCC4)CC3)C=C2)=C1,C1=C(C2CCC3(CCCC3)CC2)C=CC([P]([Pd][P](C2=CC=C(C3CCC4(CCCC4)CC3)C=C2)(C2=CC=C(C3CCC4(CCCC4)CC3)C=C2)C2=CC=C(C3CCC4(CCCC4)CC3)C=C2)(C2=CC=C(C3CCC4(CCCC4)CC3)C=C2)C2=CC=C(C3CCC4(CCCC4)CC3)C=C2)=C1,0.5,30,25,0.341,CF,[*]c1ccc([P](c2ccc([*])cc2)([Pd][P](c3ccc([*])cc3)(c4ccc([*])cc4)c5ccc([*])cc5)c6ccc([*])cc6)cc1,c1([P](c2ccccc2)([Pd][P](c3ccccc3)(c4ccccc4)c5ccccc5)c6ccccc6)ccccc1,6,metal_catalyst,Pd-complex 1,[*]C1CCC2(CCCC2)CC1,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1448.431999999999,26.195100000000057,1448.431999999999,26.195100000000057,0,0,0,0,0,0,1,0,1,0,0.918317,1.0,1.0,0.9907212,0.9218038,0.9661683999999999,0.9136724066286196,1.0186643933713802
162,162,162,162,162,162,162,GMT-oNF-2,Toluene,CC(=O)O[Pd]1(OC(C)=O)[P](C(F)(F)F)(C(F)(F)F)CCC[P]1(C(F)(F)F)C(F)(F)F,CC(=O)O[Pd]1(OC(C)=O)[P](C(F)(F)F)(C(F)(F)F)CCC[P]1(C(F)(F)F)C(F)(F)F,0.5,30,25,0.341,CF,O=C(O[Pd]1(OC(C)=O)[P]([*])(CCC[P]1([*])[*])[*])C,O=C(O[Pd]1(OC(C)=O)[PH2](CCC[PH2]1))C,4,metal_catalyst,Pd-complex 2,[*]C(F)(F)F,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,604.5570000000002,6.444600000000003,604.5570000000002,6.444600000000003,0,0,0,0,0,0,1,0,1,0,0.86820155,0.7360969,0.6398237,0.72539914,0.6957489,0.7330540379999999,0.6283995945791206,0.8377084814208792
163,163,163,163,163,163,163,GMT-oNF-2,Toluene,CC(=O)O[Pd]1(OC(C)=O)[P](C2=CC=CC=C2)(C2=CC=CC=C2)CCC[P]1(C1=CC=CC=C1)C1=CC=CC=C1,CC(=O)O[Pd]1(OC(C)=O)[P](C2=CC=CC=C2)(C2=CC=CC=C2)CCC[P]1(C1=CC=CC=C1)C1=CC=CC=C1,0.5,30,25,0.341,CF,O=C(O[Pd]1(OC(C)=O)[P]([*])(CCC[P]1([*])[*])[*])C,O=C(O[Pd]1(OC(C)=O)[PH2](CCC[PH2]1))C,4,metal_catalyst,Pd-complex 2,[*]c1ccccc1,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,636.9610000000002,5.667400000000005,636.9610000000002,5.667400000000005,0,0,0,0,0,0,1,0,1,0,0.7841968,0.85094416,0.9553561,0.93185425,0.8957726,0.883624782,0.7990161086450371,0.968233455354963
164,164,164,164,164,164,164,GMT-oNF-2,Toluene,CC(=O)O[Pd]1(OC(C)=O)[P](C(C)(C)C)(C(C)(C)C)CCC[P]1(C(C)(C)C)C(C)(C)C,CC(=O)O[Pd]1(OC(C)=O)[P](C(C)(C)C)(C(C)(C)C)CCC[P]1(C(C)(C)C)C(C)(C)C,0.5,30,25,0.341,CF,O=C(O[Pd]1(OC(C)=O)[P]([*])(CCC[P]1([*])[*])[*])C,O=C(O[Pd]1(OC(C)=O)[PH2](CCC[PH2]1))C,4,metal_catalyst,Pd-complex 2,[*]C(C)(C)C,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,557.0010000000003,7.559400000000009,557.0010000000003,7.559400000000009,0,0,0,0,0,0,1,0,1,0,0.7989806,0.7977489,0.8021306,0.7933078,0.8441355,0.80726068,0.7813653120719258,0.8331560479280741
165,165,165,165,165,165,165,GMT-oNF-2,Toluene,CC(=O)O[Pd]1(OC(C)=O)[P](C(C)C)(C(C)C)CCC[P]1(C(C)C)C(C)C,CC(=O)O[Pd]1(OC(C)=O)[P](C(C)C)(C(C)C)CCC[P]1(C(C)C)C(C)C,0.5,30,25,0.341,CF,O=C(O[Pd]1(OC(C)=O)[P]([*])(CCC[P]1([*])[*])[*])C,O=C(O[Pd]1(OC(C)=O)[PH2](CCC[PH2]1))C,4,metal_catalyst,Pd-complex 2,[*]C(C)C,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,500.8930000000003,5.999000000000007,500.8930000000003,5.999000000000007,0,0,0,0,0,0,1,0,1,0,0.78207326,0.7373746,0.8175949,0.55921036,0.8234763,0.7439458840000001,0.6088191829861581,0.879072585013842
166,166,166,166,166,166,166,GMT-oNF-2,Toluene,CO[P]1(OC)CCC[P](OC)(OC)[Pd]1(OC(C)=O)OC(C)=O,CO[P]1(OC)CCC[P](OC)(OC)[Pd]1(OC(C)=O)OC(C)=O,0.5,30,25,0.341,CF,O=C(O[Pd]1(OC(C)=O)[P]([*])(CCC[P]1([*])[*])[*])C,O=C(O[Pd]1(OC(C)=O)[PH2](CCC[PH2]1))C,4,metal_catalyst,Pd-complex 2,[*]OC,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,452.6730000000002,2.6110000000000007,452.6730000000002,2.6110000000000007,0,0,0,0,0,0,1,0,1,0,0.8388851,0.76670855,0.839393,0.72845966,0.80975425,0.7966401120000001,0.7366762843697401,0.85660393963026
167,167,167,167,167,167,167,GMT-oNF-2,Toluene,CCCCCCCC[P]1(CCCCCCCC)CCC[P](CCCCCCCC)(CCCCCCCC)[Pd]1(OC(C)=O)OC(C)=O,CCCCCCCC[P]1(CCCCCCCC)CCC[P](CCCCCCCC)(CCCCCCCC)[Pd]1(OC(C)=O)OC(C)=O,0.5,30,25,0.341,CF,O=C(O[Pd]1(OC(C)=O)[P]([*])(CCC[P]1([*])[*])[*])C,O=C(O[Pd]1(OC(C)=O)[PH2](CCC[PH2]1))C,4,metal_catalyst,Pd-complex 2,[*]CCCCCCCC,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,781.4330000000003,13.807399999999976,781.4330000000003,13.807399999999976,0,0,0,0,0,0,1,0,1,0,0.8935052,0.89954555,0.93284315,0.90598965,0.93661237,0.913699184,0.8891856359621916,0.9382127320378085
168,168,168,168,168,168,168,GMT-oNF-2,Toluene,CC(=O)O[Pd]1(OC(C)=O)[P](C2CCCCC2)(C2CCCCC2)CCC[P]1(C1CCCCC1)C1CCCCC1,CC(=O)O[Pd]1(OC(C)=O)[P](C2CCCCC2)(C2CCCCC2)CCC[P]1(C1CCCCC1)C1CCCCC1,0.5,30,25,0.341,CF,O=C(O[Pd]1(OC(C)=O)[P]([*])(CCC[P]1([*])[*])[*])C,O=C(O[Pd]1(OC(C)=O)[PH2](CCC[PH2]1))C,4,metal_catalyst,Pd-complex 2,[*]C1CCCCC1,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,661.1529999999999,9.6962,661.1529999999999,9.6962,0,0,0,0,0,0,1,0,1,0,0.7013985,0.8837323,0.89249825,0.7676393,0.40868977,0.730791624,0.4859670981410126,0.9756161498589874
169,169,169,169,169,169,169,GMT-oNF-2,Toluene,CC(=O)O[Pd]1(OC(C)=O)[P](C2CCCCCCC2)(C2CCCCCCC2)CCC[P]1(C1CCCCCCC1)C1CCCCCCC1,CC(=O)O[Pd]1(OC(C)=O)[P](C2CCCCCCC2)(C2CCCCCCC2)CCC[P]1(C1CCCCCCC1)C1CCCCCCC1,0.5,30,25,0.341,CF,O=C(O[Pd]1(OC(C)=O)[P]([*])(CCC[P]1([*])[*])[*])C,O=C(O[Pd]1(OC(C)=O)[PH2](CCC[PH2]1))C,4,metal_catalyst,Pd-complex 2,[*]C1CCCCCCC1,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,773.3689999999997,12.81699999999998,773.3689999999997,12.81699999999998,0,0,0,0,0,0,1,0,1,0,0.7514768,0.9308883,0.95231426,0.83373964,0.53475004,0.800633808,0.5908515816195709,1.0104160343804292
170,170,170,170,170,170,170,GMT-oNF-2,Toluene,CCCCCC[P]1(CCCCCC)CCC[P](CCCCCC)(CCCCCC)[Pd]1(OC(C)=O)OC(C)=O,CCCCCC[P]1(CCCCCC)CCC[P](CCCCCC)(CCCCCC)[Pd]1(OC(C)=O)OC(C)=O,0.5,30,25,0.341,CF,O=C(O[Pd]1(OC(C)=O)[P]([*])(CCC[P]1([*])[*])[*])C,O=C(O[Pd]1(OC(C)=O)[PH2](CCC[PH2]1))C,4,metal_catalyst,Pd-complex 2,[*]CCCCCC,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,669.2170000000003,10.686599999999991,669.2170000000003,10.686599999999991,0,0,0,0,0,0,1,0,1,0,0.8651144,0.8729192,0.9043305,0.8545638,0.92204183,0.8837939460000002,0.848640172635308,0.9189477193646923
171,171,171,171,171,171,171,GMT-oNF-2,Toluene,CC(=O)O[Pd]1(OC(C)=O)[P](C2=CC=NC=C2)(C2=CC=NC=C2)CCC[P]1(C1=CC=NC=C1)C1=CC=NC=C1,CC(=O)O[Pd]1(OC(C)=O)[P](C2=CC=NC=C2)(C2=CC=NC=C2)CCC[P]1(C1=CC=NC=C1)C1=CC=NC=C1,0.5,30,25,0.341,CF,O=C(O[Pd]1(OC(C)=O)[P]([*])(CCC[P]1([*])[*])[*])C,O=C(O[Pd]1(OC(C)=O)[PH2](CCC[PH2]1))C,4,metal_catalyst,Pd-complex 2,[*]c1ccncc1,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,640.9130000000001,3.2474000000000016,640.9130000000001,3.2474000000000016,0,0,0,0,0,0,1,0,1,0,0.70047903,0.7517153,0.87032235,0.8915951,0.5285249,0.748527336,0.5664400674904838,0.9306146045095162
172,172,172,172,172,172,172,GMT-oNF-2,Toluene,CC(=O)O[Pd]1(OC(C)=O)[P](N2CCCCC2)(N2CCCCC2)CCC[P]1(N1CCCCC1)N1CCCCC1,CC(=O)O[Pd]1(OC(C)=O)[P](N2CCCCC2)(N2CCCCC2)CCC[P]1(N1CCCCC1)N1CCCCC1,0.5,30,25,0.341,CF,O=C(O[Pd]1(OC(C)=O)[P]([*])(CCC[P]1([*])[*])[*])C,O=C(O[Pd]1(OC(C)=O)[PH2](CCC[PH2]1))C,4,metal_catalyst,Pd-complex 2,[*]N1CCCCC1,GMT-oNF,300,87.0,-8.0,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,665.1049999999998,5.969000000000007,665.1049999999998,5.969000000000007,0,0,0,0,0,0,1,0,1,0,0.67166805,0.7648606,0.8706082,0.8029126,0.3854902,0.69910793,0.46382964445129593,0.9343862155487042
